pageid,title,section,chunk_id,chunk_text
247418,日本,音乐,1,為「戰國時代」。隨著電腦網路技術發展，除VOCALOID和初音未來等虛擬歌手應運而生外，日本流行音樂也開始朝向網路發展。2018年，串流平台收入佔日本市場總收入過半數。日本動畫音樂在動畫產業影響下，也在日本流行音樂佔有一席之地。除了在日本全國性的Oricon公信榜長期榜上有名外，日本規模最大的動畫音樂會「Animelo Summer Live」入場人次，2015年高達八萬一千人。水樹奈奈和宮野真守等動畫聲優也曾獲得排行榜冠軍2014年，著名音樂節目《MUSIC STATION》公佈的「十大最受歡迎歌曲」中，有六首來自《LoveLive!》、《歌之王子殿下》、《偶像大師》等動畫作品歌曲。 截至2011年，日本是世界第一大實體音樂市場，市場年產值達31億美元，佔世界市場30%，而包括數位販售在內的總唱片市場年產值也達到41億美元，佔世界市場之25%，僅次於美國排名第二。
247418,日本,饮食,0,日本料理，又稱和食，以强调食物的季节性、食材的质量和表现力而闻名，並在2013年被聯合國教科文組織以「和食—日本人的傳統飲食文化」的名稱列為世界非物質文化遺產。 传统的日本料理主食是米饭與汤，再配上其他菜肴，例如鱼，肉，蔬菜，酱菜等。料理的名称则是用这些菜肴的数目来命名。最常见的料理組合為一汁三菜：即汤，米饭、一碟主菜和兩碟副菜。當中这三碟菜通常是一碟生鱼片，一碟烤菜，和一碟水煮菜，有的则是蒸菜，炸菜，醋菜，或是淋上酱料的菜，另外附上绿茶和梅乾等醬菜。隨著時代變化，更簡單的一汁一菜也開始流行。 據日本食品餐廳海外推廣機構歸納指出，日本料理的代表性食物包括壽司、天婦羅、壽喜燒、涮涮鍋、味噌湯、烏龍麵、荞麦面、吉列豬排等。咖喱从英属印度传入日本后，被广泛食用，并在适应本土化过程中发展为日式咖喱，在日本堪称與壽司和拉麵相稱的国菜。傳統日式甜點則被稱為和菓子。其於江戶時代開始流行，以甘甜適中、適於配茶、以及漂亮的外觀而受到歡迎；主要原料為米、豆、米穀粉、麵粉、砂糖、寒天、葛粉、栗、芋類、柿子、梅子、芝麻、抹茶、雞蛋等。日本流行的饮料包括日本酒，是一种由大米酿造的饮料，酒精含量一般为14-17%
247418,日本,饮食,1,配茶、以及漂亮的外觀而受到歡迎；主要原料為米、豆、米穀粉、麵粉、砂糖、寒天、葛粉、栗、芋類、柿子、梅子、芝麻、抹茶、雞蛋等。日本流行的饮料包括日本酒，是一种由大米酿造的饮料，酒精含量一般为14-17%，由大米多次发酵而成。17世纪末，日本开始酿造啤酒。
247418,日本,节日与假日,0,从官方角度来看，日本共有16个受到政府认可的全国性节假日。日本的公众假期遵循1948年颁布的《國民假日法》的相关规定。自2000年起，日本开始实行“快乐星期一制度”，即将部分国家节假日调整至周一，以便民众能够享受更长的周末时光。日本的全国性节假日包括：1月1日的新年、1月第二个星期一的成人之日、2月11日的建国纪念日、2月23日的天皇诞生日（随今上天皇的变化而变化）、3月20日或21日的春分之日、4月29日的昭和之日、5月3日的宪法纪念日、5月4日的绿之日、5月5日的儿童之日、7月第三个星期一的海之日、8月11日的山之日、9月第三个星期一的敬老之日、9月23日或24日的秋分之日、10月第二个星期一的体育之日、11月3日的文化之日，以及11月23日的勤劳感谢之日。除此之外，日本还有其他许多无假期的特有传统节日，如初午，各地亦有地方性节日与庆典。
247418,日本,體育,0,日本自古以來即重視各種武術，相撲是日本的傳統運動，在《古事記》和《日本書紀》中已有記載，且有「國技」之稱。現在日本每年舉行6次大相撲競賽；相撲運動員被稱為「力士」，其中等級最高者為「橫綱」。 除此之外，柔道、空手道、劍道和弓道也是日本的傳統體育項目，擁有很高的地位。空手道是日本传统格斗术结合琉球武术唐手而形成的，起源于日本武道和其琉球地区的唐手。唐手是中国武术传入琉球，结合当地武术琉球手发展而成的，而日本本土人又将九州、本州的摔、投等格斗技与唐手相结合，最终形成空手道。二战之后通过美军宣传而在全世界广泛传播。空手道当中包含踢、打、摔、拿、投、锁、绞、逆技、点穴等多种技术，一些流派中还练习武器术。柔道、空手道甚至影響不少外國武術，如韓國的跆拳道受空手道部份影響，柔道則影響巴西柔術和俄羅斯擒拿術。 明治維新後，西方體育運動透過教育系統進入日本并普及，其中以棒球最為發達盛行，始于1936年的日本職業棒球聯賽孕育王貞治、長島茂雄、鈴木一朗等棒球巨星，在日本享有“國球”地位。除了職業棒球之外，由高中生參加的選拔高等學校野球大會（春季甲子園大賽）與全國高等學校野球選手權大會（夏季甲子園大賽）也頗負
247418,日本,體育,1,職業棒球聯賽孕育王貞治、長島茂雄、鈴木一朗等棒球巨星，在日本享有“國球”地位。除了職業棒球之外，由高中生參加的選拔高等學校野球大會（春季甲子園大賽）與全國高等學校野球選手權大會（夏季甲子園大賽）也頗負盛名，全國超過4000所高中當中只有獲得各地區冠軍的49所學校能夠突圍而出，在兩周的比賽中決出冠軍，因此在甲子園登場代表高中生的“終極榮耀”，甲子園亦被視為日本體育乃至日本精神的一種象徵。 日本的職業足球聯賽成立于1992年，平均每年有30萬人次入場觀賽，而日本也在2002年與韓國共同舉辦韓日世界盃。日本國家足球隊是亞洲實力最強的足球隊之一，總計贏得4次亞洲盃，並連續6屆殺入世界盃决赛圈，水平與歐洲次級國家看齊；日本國家女子足球隊也在2011年女足世界杯决赛取得冠军，成为首支赢得女足世界冠军的亚洲球队。時至今日，西方的高爾夫球、網球、滑雪等運動在日本也頗為流行。
21696,東京都,Introduction,0,"東京都（日語：東京都／とうきょうと，羅馬化：Tōkyō to）是位於日本關東地方的一級行政區，也是日本事實上的首都，是日本唯一以「都」命名的行政區。面積在都道府縣等日本一級行政區中排名第45位，但日本最南端（冲之鸟岛）和最東端（南鳥島）均位於其轄區內，因此擁有日本各一級行政區中最大的經緯度跨度。截至2024年，全境人口達1,420萬，是日本人口最多的一級行政區。 東京都轄有23區（特別區）、26市、5町、8村，其中都廳所在地為新宿區。實務上，東京都可分為3大構成區塊，分別為東京都區部、多摩地域與東京都島嶼部（簡稱島嶼部）。東京都區部包括所有23個特別區，相當於前東京府東京市的轄區範圍，也是一般狹義上「東京」所指的範圍。多摩地域指東京都在本土之轄區中特別區以外的部分，包括26市、3町、1村。島嶼部則包括伊豆群島、小笠原諸島等由東京都管轄的太平洋島嶼，設有4個支廳。多摩地方和島嶼部合稱為「東京都下」。 東京都在2019年時是世界GDP總量第一的都市，亦是日本經濟、文化、政治、交通的中心。以東京都為核心的日本首都圈人口超過3,800萬人，約佔日本人口的三成，也是世界第一大都會區。東京都亦被認"
21696,東京都,Introduction,1,"都下」。 東京都在2019年時是世界GDP總量第一的都市，亦是日本經濟、文化、政治、交通的中心。以東京都為核心的日本首都圈人口超過3,800萬人，約佔日本人口的三成，也是世界第一大都會區。東京都亦被認為是世界上最重要的全球都市之一。據日本民間智庫森記念財團在2022年的排名，東京在世界都市綜合競爭力排行中位列第三，僅次於倫敦及纽约。據經濟學人信息社在2019年的全球宜居城市排名，在調查對象城市中，東京是排名第二位的宜居都市。"
21696,東京都,象徵,0,東京都旗啟用於1964年，其底色是江户紫，中央置白色的東京都徽，旗幟長寬比是2:3。東京都徽啟用於1889年，也是舊東京市市徽的圖案。其外觀意為太陽發出六道光芒，象徵東京是日本的中心，並祈求東京的發展。東京都在1943年取代東京府及東京市之後，繼承使用了東京市徽，而非東京府徽。除了都徽之外，東京都在1989年啟用了象徵標誌，其外形取自於「Tokyo」的首字母「T」，由三個相同圓形的圓弧構成，顏色使用綠色，象徵東京都的躍動、繁榮、滋潤、安寧。這一標誌廣泛使用在都營地鐵、都營巴士等東京都政府相關的車輛上。 因1898年10月1日是東京市設立的日子，每年10月1日是東京都民之日。3月10日則是東京都和平之日（源於1945年3月10日東京大空襲）。東京都花是誕生於染井村（現豐島區駒込）的櫻花品種染井吉野櫻，都木是由東京都民選出的銀杏。都鳥是每年秋冬在東京越冬的紅嘴鷗。東京都歌制定於1946年，由原田重久作詞、加須屋博作曲。
21696,東京都,地形,0,東京都在本土的部分，東西寬度約有85公里，南北長度約有25公里。1982年時，東京都的土地面積中有39.2%是山地、7.6%是丘陵、29.1%是台地、12.7%是低地、11.4%屬於其他地形（多是填海地）。在土地利用方面，2000年時，東京都有35.8%的土地是森林、0.2%是水田、3.9%是旱田、48.8%是市街地、11.3%是其他用地。 東京都區部及多摩地方的地形由東至西可以大致分為中川低地、武藏野台地、多摩丘陵、關東山地四個部分。中川低地位於武藏野台地和下總台地之間，包括了東京都區部的東部地區，是由利根川分流江戶川、荒川等河川沖積形成。在江戶川區、江東區等地有大片海拔高度低於0公尺的地區。武藏野台地包括了東京都區部西部和多摩地方東部地區，是更新世時形成的平原因隆起運動而形成的台地。武藏野台地的東部有眾多河流沖刷形成的小型谷地，東京三大副都心之一的澀谷就屬於這種地形。這些河谷地形也是東京都區部的西部地區有眾多坡道的原因。多摩丘陵是武藏野台地和關東山地之間的過渡地帶，其西端至高尾山麓，東端至町田市，主要由第三紀地層構成。多摩地方西部則屬於形成於古生代至中生代的關東山地，其部分地區被劃
21696,東京都,地形,1,"京都區部的西部地區有眾多坡道的原因。多摩丘陵是武藏野台地和關東山地之間的過渡地帶，其西端至高尾山麓，東端至町田市，主要由第三紀地層構成。多摩地方西部則屬於形成於古生代至中生代的關東山地，其部分地區被劃入富士箱根伊豆國立公園、秩父多摩甲斐國立公園、明治之森高尾國定公園。東京都的最高峰是位於東京都、埼玉縣、山梨縣交界處的雲取山，標高2,017.13公尺。東京都的多摩地方在關東山地和關東平原的交界處有較多活斷層存在。東京都區部的地表被較新的堆積物覆蓋，同樣有活斷層存在但較難發現，並且是都市直下型地震的原因。 東京都的島嶼包括了伊豆群島和小笠原群島，以及無人定居的火山列島、西之島、南鳥島、沖之鳥島。伊豆群島位於東京本土以南120至600公里的海域上，包括大島、利島、新島、式根島、神津島、三宅島、御藏島、八丈島、青島九個有人居住的島嶼，以及超過100個無人島。伊豆群島都是火山島，火山活動十分活躍，其中又以大島的三原山和三宅島的雄山活動最為頻繁。小笠原群島由聟島列島、父島列島、母島列島三個群島構成，其中面積最大的是父島，面積23.45平方公尺。由於其遠離其他陸地的地理環境，小笠原群島有「東洋的加拉"
21696,東京都,地形,2,中又以大島的三原山和三宅島的雄山活動最為頻繁。小笠原群島由聟島列島、父島列島、母島列島三個群島構成，其中面積最大的是父島，面積23.45平方公尺。由於其遠離其他陸地的地理環境，小笠原群島有「東洋的加拉帕戈斯」之稱，擁有極為豐富的自然生態系統，在2011年入選世界自然遺產。位於小笠原群島西側的西之島自2013年開始發生多次火山噴發，使面積擴大至4.1平方公里。火山列島位於小笠原群島南側，最大島嶼是硫磺島，在二戰時這裡曾是硫磺島戰役的戰場。沖之鳥島和南鳥島都是孤立島嶼，前者是日本領土最南端，後者是日本領土最東端。憑藉島嶼地區的經緯度跨度，日本約三成的專屬經濟區由東京都管轄。 東京都海岸線長度有763.9公里，其中東京灣沿岸海岸線長193.8公里，幾乎全部都是人工海岸。自江戶時代開始，德川幕府就通過挖掘神田山台地的土砂進行填海造地。日本橋、新橋等地都是江戶時代的填海地。明治至二戰時期，東京通過填海獲得了月島等新土地。二戰結束後，駐日盟軍總司令部（GHQ）通過填海對東京國際機場（羽田機場）進行了大規模擴建。東京都最大規模的填海造地開始於1955年，以羽田機場所在地大田區及江東區的填海地面積最大
21696,東京都,地形,3,海獲得了月島等新土地。二戰結束後，駐日盟軍總司令部（GHQ）通過填海對東京國際機場（羽田機場）進行了大規模擴建。東京都最大規模的填海造地開始於1955年，以羽田機場所在地大田區及江東區的填海地面積最大。江東區有超過70%的面積都是填海地。東京的填海地中有眾多是垃圾填埋場用地，典型案例有夢之島。
21696,東京都,水文,0,東京都內共有107條河川，總長度約858公里。這些河川中有92條河川是一級河川，分屬多摩川水系、荒川水系、利根川水系、鶴見川水系。15條河川是二級河川。隅田川、荒川等水量較多的河川流經的東京都東部也是地勢較為低窪的地區，在歷史上多次發生水害。在江戶時代，幕府就通過變更荒川流路來治水，並在這一地區修建堤防，但也導致荒川上游洪水頻率提高。東京都自1911年開始著手修建荒川放水路，以便於荒川在洪水發生時進行洩洪。現在東京都在這一地區通過修建高規格堤防等措施以防止洪水災害的發生。自17世紀開始，江戶幕府修建了玉川上水等多個水渠從多摩地區引水，為江戶提供引用水源，現在仍在使用。位於東京都和山梨縣交界處的奧多摩湖是一座由小河內大壩形成的人工湖，也是東京都重要的水源。
21696,東京都,氣候,0,"東京都的氣候屬於太平洋側氣候，按柯本氣候分類法則屬於副热带湿润气候。東京在夏季受到太平洋高氣壓的影響，氣候高溫多濕，較為悶熱。冬季受到西伯利亞高氣壓溢出的西北季風的影響，氣候少雨乾燥。東京都大部分降水分佈在梅雨及秋季的颱風、秋霖時期。春季和秋季則受到低氣壓、高氣壓交替通過日本上空的影響，天氣以數日為週期進行變化。受到都市化的影響，東京都熱島效應明顯，導致東京都心和郊外地區溫差較過去有明顯擴大。自1901年開始的100年內，東京的平均氣溫上升了3攝氏度。受都市溫暖化產生的上升氣流和海風的影響，東京都區部西側的環狀八號線附近地區在夏季時有發生積亂雲，導致局部容易發生短時間豪雨。 伊豆群島受到黑潮的影響，氣候高溫多濕，其夏季氣溫和東京都本土相差無幾，但冬季比東京都本土更加溫暖，年降水量超過3,000毫米。小笠原群島的氣候接近熱帶氣候，全年氣候溫暖，溫差較小。小笠原群島在春夏之交也受到太平洋高氣壓支配，因此並無梅雨，年降水量略少於東京都本土的平均值。"
21696,東京都,江戶時代之前,0,東京都在舊石器時代就已經有人類活動。在東京都本土的舊石器時代遺跡還發現了來自神津島的黑曜石，顯示這一時期本州島已經和伊豆群島之間展開交流。秋留野市的前田耕地遺跡是繩紋時代初期遺跡，考古學家在這裡發現了土器及當時的住宅痕跡。東京都島嶼地區歷史最古老的遺跡是伊豆大島的下高洞遺跡，其歷史同樣可追溯至繩紋時代早期。位於品川區、大田區交界處的大森貝塚是東京都內代表性的繩紋時代末期遺跡，顯示當時東京地區的人類活動範圍已經擴大到海岸。 在文京區彌生的贝塚發現的土器是日本最初發現的彌生式土器，「彌生」這一地名也成為彌生時代的語源。彌生時代和繩紋時代最本質的不同在於人類的食物來源從狩獵改為農耕為主。在北區飛鳥山發現的環濠遺跡是東日本最大規模的弥生時代中期環濠遺跡。4世紀時，東京地區開始出現前方後圓墳，開始進入古墳時代。東京地區最初的古墳群出現在多摩川下游。大田區的田園調布古墳群和世田谷區的野毛古墳群合稱為荏原台古墳群，是東京都內最大的古墳群。 飛鳥時代後期實施律令制後，東京都本土部分均屬武藏國。當時的武藏國國府位於現在的府中市，武藏國府遺跡和武藏國分寺遺跡現均已判明地點，並進行了考古發掘。9世紀後律令制
21696,東京都,江戶時代之前,1,原台古墳群，是東京都內最大的古墳群。 飛鳥時代後期實施律令制後，東京都本土部分均屬武藏國。當時的武藏國國府位於現在的府中市，武藏國府遺跡和武藏國分寺遺跡現均已判明地點，並進行了考古發掘。9世紀後律令制走向瓦解，武藏國被捲入平將門之亂，地方豪族開始成為武藏國的支配勢力。平安時代後期，武藏國是武士團勢力武藏七黨的勢力範圍。現存文獻記載中最早使用「江戶」一詞的武藏江戶氏也是這一時期的武士團之一。1180年（治承4年），武藏江戶氏第二代當主江戶重長投降源賴朝，江戶氏成為源氏的下屬勢力。至12世紀，江戶一族已廣泛佔據武藏國的江戶灣沿岸地區。13世紀後，北條氏成為武藏國新的統治者。進入14世紀後，包括武藏國在內的關東地方先後經歷南北朝和戰國時代的長期混戰。 1476年（文明8年），武藏國割據勢力之一的扇谷上杉家家宰太田道灌修築了江戶城。太田在江戶築城的同時還在江戶城下的河口地區開闢港口，令江戶城下成為貿易據點。但太田在1486年（文明18年）被暗殺，江戶再次陷入戰亂。1520年代，後北條氏控制了武藏、相模等國，成為關東地方最大勢力。1582年（天正18年），北條氏照開始修建八王子城，作為後北條氏本
21696,東京都,江戶時代之前,2,貿易據點。但太田在1486年（文明18年）被暗殺，江戶再次陷入戰亂。1520年代，後北條氏控制了武藏、相模等國，成為關東地方最大勢力。1582年（天正18年），北條氏照開始修建八王子城，作為後北條氏本城小田原城的支城使用。1590年（天正18年），後北條氏在小田原之戰中投降豐臣秀吉，宣告滅亡。此後豐臣秀吉將德川家康轉封至關東地方。德川家康決定選擇當時規模較小的江戶城作為新領地的經營據點，並對江戶城進行全面擴建開發。同時德川家康還對江戶城附近的低濕地帶進行排水，並挖掘運河，以開發市區。德川家康還令大久保忠行修建了神田上水，確保江戶的飲用水。
21696,東京都,江戶時代,0,德川家康在關原之戰獲勝後，於1600年（慶長5年）就任征夷大將軍，開啟了江戶時代，江戶因此一躍成為日本的中心。1603年（慶長8年）開始，德川家康下令利用神田山的土石填埋水路，以擴大江戶市區用地。而江戶城的重建工作則開始於1606年（慶長11年）。在重建江戶城及擴充平民居住的城下町的同時，德川幕府對大名及旗本的屋敷地進行重新劃分，並且令寺社搬遷至江戶的外沿部。農民的土地也被德川幕府徵收或交換至其他土地，以為不斷擴張的江戶提供土地。 17世紀初期，江戶的城市結構已經成型。江戶時代的日本社會有著極為森嚴的階級規定，江戶的市民亦按照身份而居住在不同地區。而各階層居住的地區亦有著不同的行政結構。當時平民居住的地區被稱為町人地，由兩名町奉行負責管理。武士居住的地方被稱為武家地。寺廟、神社等宗教場所則是寺社地。町人地雖然只佔江戶面積的約15%，但佔據江戶約半數的人口。江戶城外的江戶四宿（千住宿、板橋宿、內藤新宿、品川宿）是距江戶最近的宿場，既是交通和資訊的節點，也是江戶市民重要的娛樂場所。1818年（文政元年），德川幕府將江戶的範圍正式定為朱引內的地區，東至中川、西至神田上水、南至南品川、北至荒川
21696,東京都,江戶時代,1,、內藤新宿、品川宿）是距江戶最近的宿場，既是交通和資訊的節點，也是江戶市民重要的娛樂場所。1818年（文政元年），德川幕府將江戶的範圍正式定為朱引內的地區，東至中川、西至神田上水、南至南品川、北至荒川及石神井川下游。同時德川幕府將町奉行管理的區域定為「墨引」，其大致位於朱引以內，但比朱引多出目黑附近地區。 1657年（明曆3年）3月2日至3月4日，江戶發生明曆大火。這次大火的起火地點是本妙寺，包括江戶城（西之丸除外）在內的江戶大部分地區都被燒毀。德川幕府在這次大火後對江戶進行了徹底的都市改造，將德川御三家的屋敷遷出江戶城，並在原址設立園林，作為延燒防止帶。同時德川幕府還命令武家屋敷、大名屋敷、寺社搬遷，並利用火災後的廢土填海，以提供這些設施的搬遷用地。德川幕府還在江戶城北部至西北部集中設置了防止大火延燒的空地火除地，並鼓勵修建耐火建築。設立消防組織定火消是德川幕府在明曆大火後另一防止大火發生的措施。至1704年（元祿17年）時江戶已有10組定火消。 在第5代征夷大將軍德川綱吉統治時期（1680至1709年），隨著商品經濟的發展，江戶的日本經濟中心地位得到強化。1634年（寬永11年）時
21696,東京都,江戶時代,2,生的措施。至1704年（元祿17年）時江戶已有10組定火消。 在第5代征夷大將軍德川綱吉統治時期（1680至1709年），隨著商品經濟的發展，江戶的日本經濟中心地位得到強化。1634年（寬永11年）時，江戶的町人（非武士）人口約有15萬人。1721年（享保6年）時，這一數字增加到超過50萬人。加上武士人口，江戶在18世紀初期成為人口百萬都市。但在綱吉統治時期，受禁止殺生的生類憐憫令影響，江戶郊外的中野等地曾設置收留流浪犬的犬小屋，給民眾造成經濟負擔。第6代征夷大將軍德川家宣上任後廢除了惡名昭著的生類憐憫令，犬小屋也因此廢除。 隨著人口的增加，江戶開始出現各種都市問題。對此第8代征夷大將軍德川吉宗在1717年（享保2年）任命大岡忠相為南町奉行，對江戶市政進行改革。吉宗還頒布了《奢侈禁止令》，實施緊縮貨幣政策，這一系列改革措施被稱為享保改革。但吉宗的經濟政策引發物價的劇烈變動，導致江戶陷入嚴重不景氣。1736年（元文21年）德川幕府實施金銀幣改鑄後，江戶的物價才趨於安定。但同樣在18世紀初期，江戶的町奉行設立了供貧困病人使用了免費療養設施養生所，是江戶最早的社會保障嘗試。1720年代後，德
21696,東京都,江戶時代,3,"不景氣。1736年（元文21年）德川幕府實施金銀幣改鑄後，江戶的物價才趨於安定。但同樣在18世紀初期，江戶的町奉行設立了供貧困病人使用了免費療養設施養生所，是江戶最早的社會保障嘗試。1720年代後，德川幕府在武藏野台地積極進行新田開發，以支援幕府財政並增加糧食供給。 18世紀後期，江戶資本已經發展至足以和上方（大阪及京都）資本分庭抗禮的規模。江戶的市民文化也不再被上方文化壓倒，開始向外輸出自己的獨特文化。1770年代後，江戶出現了蘭學熱潮，促進了日本醫學及科學的發展。1772年（明和9年），江戶發生明和大火，造成超過1萬人死亡或失踪。1787年（天明7年），受到自然災害頻發和大饑荒的影響，江戶發生天明暴動，範圍波及全江戶，導致德川幕府老中田沼意次被解職，成為寬政改革的契機。1806年（文化3年），江戶發生文化大火，超過7,000人死亡。19世紀初期的大御所時代是江戶的一個新的文化繁榮期。因寺子屋的普及，民眾的識字率有了大幅提高，為出版業及藝術的繁榮創造了條件 。浮世繪畫師葛飾北齋和歌川廣重都是這一時期的畫家。歌舞伎也在這一時期成為江戶庶民重要的娛樂方式。 歐美殖民者在19世紀前期的擴張"
21696,東京都,江戶時代,4,寺子屋的普及，民眾的識字率有了大幅提高，為出版業及藝術的繁榮創造了條件 。浮世繪畫師葛飾北齋和歌川廣重都是這一時期的畫家。歌舞伎也在這一時期成為江戶庶民重要的娛樂方式。 歐美殖民者在19世紀前期的擴張行動令日本沿海開始頻繁有外國船隻出沒，動搖了鎖國狀態。1841年（天保12年），第12代征夷大將軍德川家慶宣布進行天保改革。這次改革由老中水野忠邦主導。他實施了極為嚴格的強制節約政策，抑制人口流動。但時任江戶町奉行遠山景元和矢部定謙認為這些政策對江戶的繁榮無益，並未嚴格實施幕府的政策。水野因此撤換矢部，改派鳥居耀藏擔任町奉行，強化管制政策的執行，在江戶市民中惡評如潮。水野還全面強化對出版的管制，將江戶的無業遊民強制遣返回農村。水野認為江戶物價高漲的原因是中間商哄抬物價，因此強制解散中間商組成的壟斷聯盟株仲間，命令商品自由流通。但這反而惡化了經濟狀況。因並未獲得預期的成效，天保改革只進行了兩年就告結束。 1853年（嘉永6年）美國海軍將領馬休·佩里率領黑船來航後，德川幕府在江戶海岸修建品川台場，加強江戶在海上的防禦。1855年（安政元年）安政江戶地震後，江戶各地發生大火，受災嚴重。且橫濱開港
21696,東京都,江戶時代,5,告結束。 1853年（嘉永6年）美國海軍將領馬休·佩里率領黑船來航後，德川幕府在江戶海岸修建品川台場，加強江戶在海上的防禦。1855年（安政元年）安政江戶地震後，江戶各地發生大火，受災嚴重。且橫濱開港後因物資流出導致經濟蕭條，江戶市民的生活更加窘迫，城市治安也嚴重惡化，民眾對德川幕府的不滿與日俱增。1866年（慶應元年）6月和9月，江戶發生大規模暴動。翌年11月9日，第15代征夷大將軍德川慶喜宣布實施大政奉還，德川幕府的統治宣告終結。1868年（慶應3年）7月4日，彰義隊等舊幕府軍和新政府軍在上野爆發大規模衝突，是戊辰戰爭期間江戶規模最大的武裝衝突。 伊豆群島在江戶時代是德川幕府的直轄地，由伊豆代官統治。同時伊豆群島在江戶時代也是犯罪者的流放地。但這些流放者也為伊豆群島帶來了新技術，促進了伊豆群島的發展。
21696,東京都,東京府時代,0,明治新政權成立時，政府內部對首都地點的意見並不統一，大久保利通主張遷都大阪，而前島密主張遷都江戶。此後遷都江戶派逐漸佔據優勢，而大久保等人也接受了這一主張。1868年，日本政府宣布將江戶改名為東京，江戶城改作為皇居使用，實質遷都東京。但為緩和遷都後公家及京都地區的強烈不滿，明治新政權使用「奠都」而非「遷都」一詞，在名義上實行東西兩京制。1868年9月3日，東京府正式成立。同年和東京府接壤的近郊農村地區設立了武藏縣。東京府最初的管轄地區僅相當於江戶的町人地，而佔江戶面積約60%的武家地在當時幾乎是荒廢狀態。對此新政府在決定將武家屋敷開墾為桑田或茶田以換取外匯（但這些農田大多因收成欠佳而在後來改為農場），並將部分規模較大的屋敷改建為政府辦公場所或軍用地。現在的赤坂離宮、新宿御苑、明治神宫等大規模綠地也曾是武家屋敷。1871年廢藩置縣後，日本政府設立了新的東京府。在經過數次合併後。1873年時的東京府轄區範圍基本接近現東京都區部的範圍。 1868年東京開市後，明治政府曾在築地設置外國人居留地，但並未有太多外國人入住這裡。同年明治政府開始著手在銀座地區修建西洋風格的煉瓦建築街區，象徵文明開化。
21696,東京都,東京府時代,1,東京府轄區範圍基本接近現東京都區部的範圍。 1868年東京開市後，明治政府曾在築地設置外國人居留地，但並未有太多外國人入住這裡。同年明治政府開始著手在銀座地區修建西洋風格的煉瓦建築街區，象徵文明開化。這也意味著東京市容近代化及日本產業革命的開始。1877年，明治政府在上野公園舉辦第一屆內國勸業博覽會，展示當時最新的產業技術，吸引45萬人參觀。同時各政府部門在武家屋敷土地上開始設立官營工場及研究所（如海軍省的石川島造船所），令東京開始工業化進程。1888年，東京府公佈了《東京市區改正條例》，開始進行市區改正，以巴黎改造為仿效對象，對東京市容進行全面改造。其重點內容包括設立公園、擴寬道路、改善上水道、鋪設路面電車。但由於預算限制，實際達成的市區改正內容比計劃要少得多。 1878年，日本政府頒布了《郡區町村編制法》、《府縣會規則》、《地方稅規則》三部法律，合稱「地方三新法」。東京府因此進行政區調整，將府稅納稅額較多的地區設「區」，而農村地區設「郡」，共設有15區6郡。同年伊豆群島自靜岡縣劃入東京府。1880年，內務省以東京府財政較為充裕為由，將小笠原群島劃入東京府。日本在1888年實施市制後
21696,東京都,東京府時代,2,整，將府稅納稅額較多的地區設「區」，而農村地區設「郡」，共設有15區6郡。同年伊豆群島自靜岡縣劃入東京府。1880年，內務省以東京府財政較為充裕為由，將小笠原群島劃入東京府。日本在1888年實施市制後，東京市在翌年5月1日成立，其範圍相當於東京府的15區。1893年，日本政府將神奈川縣的多摩三郡（南多摩郡、北多摩郡和西多摩郡）劃入東京府。多摩多地出現武裝抗議，反對政府的這一決定。除了北多摩郡部分町村之外，多摩三郡的各町村首長同時辭職，表達反對意志。但這些行動並未改變政府的決定，多摩三郡在同年4月1日劃入東京府。至此東京府確立了和今日東京都基本相同的轄區範圍。1898年10月1日，東京市根據《市制中追加法律》與京都市、大阪市兩市一同失去原《市制》所賦予的特例制度，並重新改制為實行一般制度的市。 東京的都市規模在二戰前不斷擴大，與此同時頻發的交通事故、大火等都市問題也逐漸凸顯。1923年9月1日，相模灣海底發生關東大地震，導致東京府內有約10萬人死亡或失踪，住宅密集的下町地區的燒毀率達44%，城市機能陷入癱瘓。震後翌日，前東京市長後藤新平就任內務大臣，並設立帝都復興院。他提出了耗資11億日
21696,東京都,東京府時代,3,日，相模灣海底發生關東大地震，導致東京府內有約10萬人死亡或失踪，住宅密集的下町地區的燒毀率達44%，城市機能陷入癱瘓。震後翌日，前東京市長後藤新平就任內務大臣，並設立帝都復興院。他提出了耗資11億日元的《東京復興計劃》（實際因預算限制而減少至6億日元），在東京導入土地區劃整理等現代都市計劃手法，對東京進行全面的都市改造。關東大地震也成為東京人口郊外化的契機。大量災民在震後搬遷至郊外居住。在1920年至1925年，和東京市人口減少相對，與東京市接壤的六郡在五年內人口幾乎翻番。而連接東京市中心和郊外的鐵路網也因此得到快速發展。這也帶動連接都心和郊外的交通節點新宿、澀谷兩地的發展。受田園城市理論影響，東京郊外這一時期還出現了田園調布等高級住宅區。 在東京市區範圍擴大的同時，市中心和郊外由不同行政區管轄的弊端也逐漸凸顯。1932年，東京市合併了接壤5郡的82個町村，轄區範圍大幅擴大。這時的東京市管轄有35區，人口超過580萬人，成為當時世界僅次於紐約的人口第二多城市。1936年，北多摩郡砧村、千歲村劃入世田谷區。至此東京市的轄區範圍和現在東京都區部的範圍相同。在1930年代，東京市先後完成了
